Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
an,Mainland China,02/02/2020,105.0,0.0,3.0
ei,Mainland China,02/02/2020,104.0,1.0,3.0
ng,Mainland China,02/02/2020,95.0,2.0,2.0
ng,Mainland China,02/02/2020,70.0,0.0,1.0
xi,Mainland China,02/02/2020,66.0,0.0,3.0
an,Mainland China,02/02/2020,64.0,1.0,4.0
su,Mainland China,02/02/2020,51.0,0.0,3.0
in,Mainland China,02/02/2020,48.0,0.0,1.0
ou,Mainland China,02/02/2020,38.0,0.0,2.0
ia,Mainland China,02/02/2020,28.0,0.0,0.0
ia,Mainland China,02/02/2020,27.0,0.0,1.0
in,Mainland China,02/02/2020,23.0,0.0,1.0
ng,Mainland China,02/02/2020,21.0,0.0,0.0
ne,Singapore,02/02/2020,18.0,0.0,0.0
ng,Hong Kong,02/02/2020,15.0,0.0,0.0
ne,South Korea,02/02/2020,15.0,0.0,0.0
ai,Mainland China,02/02/2020,11.0,0.0,0.0
ne,Germany,02/02/2020,10.0,0.0,0.0
au,Macau,02/02/2020,8.0,0.0,0.0
ne,United Arab Emirates,02/02/2020,5.0,0.0,0.0
nd,Australia,02/02/2020,2.0,0.0,0.0
ia,Australia,02/02/2020,2.0,0.0,0.0
ne,India,02/02/2020,2.0,0.0,0.0
ne,Philippines,02/02/2020,2.0,1.0,0.0
ei,Mainland China,02/03/2020,13522.0,414.0,386.0
ng,Mainland China,02/03/2020,725.0,0.0,21.0
ng,Mainland China,02/03/2020,724.0,0.0,43.0
an,Mainland China,02/03/2020,566.0,2.0,16.0
an,Mainland China,02/03/2020,521.0,0.0,22.0
ui,Mainland China,02/03/2020,408.0,0.0,14.0
xi,Mainland China,02/03/2020,391.0,0.0,18.0
ng,Mainland China,02/03/2020,337.0,2.0,9.0
su,Mainland China,02/03/2020,271.0,0.0,8.0
ng,Mainland China,02/03/2020,259.0,0.0,7.0
an,Mainland China,02/03/2020,254.0,1.0,14.0
ng,Mainland China,02/03/2020,212.0,1.0,12.0
ai,Mainland China,02/03/2020,203.0,1.0,10.0
an,Mainland China,02/03/2020,179.0,0.0,1.0
xi,Mainland China,02/03/2020,128.0,0.0,0.0
xi,Mainland China,02/03/2020,127.0,0.0,7.0
ng,Mainland China,02/03/2020,121.0,2.0,2.0
an,Mainland China,02/03/2020,117.0,0.0,5.0
ei,Mainland China,02/03/2020,113.0,1.0,3.0
ng,Mainland China,02/03/2020,74.0,0.0,1.0
xi,Mainland China,02/03/2020,74.0,0.0,2.0
an,Mainland China,02/03/2020,72.0,1.0,4.0
in,Mainland China,02/03/2020,60.0,0.0,1.0
su,Mainland China,02/03/2020,55.0,0.0,3.0
ou,Mainland China,02/03/2020,46.0,0.0,2.0
ia,Mainland China,02/03/2020,34.0,0.0,1.0
in,Mainland China,02/03/2020,31.0,0.0,1.0
ia,Mainland China,02/03/2020,31.0,0.0,1.0
ng,Mainland China,02/03/2020,24.0,0.0,0.0
ai,Mainland China,02/03/2020,13.0,0.0,0.0
ne,Germany,02/03/2020,12.0,0.0,0.0
ne,Vietnam,02/03/2020,8.0,0.0,1.0
ne,India,02/03/2020,3.0,0.0,0.0
CA,US,02/03/2020,2.0,0.0,0.0
CA,US,02/03/2020,2.0,0.0,0.0
ei,Mainland China,02/04/2020,16678.0,479.0,522.0
ng,Mainland China,02/04/2020,829.0,0.0,62.0
ng,Mainland China,02/04/2020,813.0,0.0,30.0
an,Mainland China,02/04/2020,675.0,2.0,27.0
an,Mainland China,02/04/2020,593.0,0.0,31.0
ui,Mainland China,02/04/2020,480.0,0.0,20.0
xi,Mainland China,02/04/2020,476.0,0.0,20.0
ng,Mainland China,02/04/2020,366.0,2.0,9.0
su,Mainland China,02/04/2020,308.0,0.0,12.0
an,Mainland China,02/04/2020,282.0,1.0,14.0
ng,Mainland China,02/04/2020,275.0,0.0,11.0
ng,Mainland China,02/04/2020,228.0,1.0,23.0
ai,Mainland China,02/04/2020,219.0,1.0,12.0
an,Mainland China,02/04/2020,194.0,0.0,3.0
ng,Mainland China,02/04/2020,155.0,2.0,4.0
xi,Mainland China,02/04/2020,142.0,0.0,2.0
xi,Mainland China,02/04/2020,139.0,0.0,10.0
ei,Mainland China,02/04/2020,126.0,1.0,4.0
an,Mainland China,02/04/2020,122.0,0.0,5.0
ng,Mainland China,02/04/2020,81.0,0.0,2.0
xi,Mainland China,02/04/2020,81.0,0.0,4.0
an,Mainland China,02/04/2020,80.0,1.0,5.0
in,Mainland China,02/04/2020,67.0,0.0,2.0
ou,Mainland China,02/04/2020,58.0,0.0,2.0
su,Mainland China,02/04/2020,57.0,0.0,4.0
in,Mainland China,02/04/2020,42.0,0.0,1.0
ia,Mainland China,02/04/2020,35.0,0.0,1.0
ia,Mainland China,02/04/2020,34.0,0.0,1.0
ng,Mainland China,02/04/2020,29.0,0.0,0.0
ne,Thailand,02/04/2020,25.0,0.0,5.0
ne,Singapore,02/04/2020,24.0,0.0,0.0
ne,Japan,02/04/2020,22.0,0.0,1.0
ng,Hong Kong,02/04/2020,17.0,1.0,0.0
ne,South Korea,02/04/2020,16.0,0.0,0.0
ai,Mainland China,02/04/2020,15.0,0.0,0.0
an,Taiwan,02/04/2020,11.0,0.0,0.0
au,Macau,02/04/2020,10.0,0.0,0.0
ne,Malaysia,02/04/2020,10.0,0.0,0.0
nd,Australia,02/04/2020,3.0,0.0,0.0
ON,Canada,02/04/2020,2.0,0.0,0.0
ne,Belgium,02/04/2020,1.0,0.0,0.0
ON,Canada,02/04/2020,1.0,0.0,0.0
ei,Mainland China,02/05/2020,19665.0,549.0,633.0
ng,Mainland China,02/05/2020,895.0,0.0,49.0
ng,Mainland China,02/05/2020,895.0,0.0,78.0
an,Mainland China,02/05/2020,764.0,2.0,47.0
an,Mainland China,02/05/2020,661.0,0.0,54.0
xi,Mainland China,02/05/2020,548.0,0.0,27.0
ui,Mainland China,02/05/2020,530.0,0.0,23.0
ng,Mainland China,02/05/2020,389.0,2.0,15.0
su,Mainland China,02/05/2020,341.0,0.0,23.0
ng,Mainland China,02/05/2020,307.0,0.0,15.0
an,Mainland China,02/05/2020,301.0,1.0,24.0
ng,Mainland China,02/05/2020,253.0,1.0,24.0
ai,Mainland China,02/05/2020,243.0,1.0,15.0
an,Mainland China,02/05/2020,205.0,0.0,11.0
ng,Mainland China,02/05/2020,190.0,2.0,7.0
xi,Mainland China,02/05/2020,165.0,0.0,6.0
xi,Mainland China,02/05/2020,150.0,0.0,13.0
ei,Mainland China,02/05/2020,135.0,1.0,6.0
an,Mainland China,02/05/2020,128.0,0.0,5.0
an,Mainland China,02/05/2020,99.0,1.0,5.0
ng,Mainland China,02/05/2020,89.0,0.0,4.0
xi,Mainland China,02/05/2020,81.0,0.0,5.0
in,Mainland China,02/05/2020,69.0,1.0,2.0
ou,Mainland China,02/05/2020,64.0,1.0,9.0
su,Mainland China,02/05/2020,62.0,0.0,6.0
in,Mainland China,02/05/2020,54.0,0.0,2.0
ia,Mainland China,02/05/2020,42.0,0.0,3.0
ng,Mainland China,02/05/2020,32.0,0.0,0.0
ne,Singapore,02/05/2020,28.0,0.0,0.0
ng,Hong Kong,02/05/2020,21.0,1.0,0.0
ne,South Korea,02/05/2020,19.0,0.0,0.0
ai,Mainland China,02/05/2020,17.0,0.0,3.0
ne,Malaysia,02/05/2020,12.0,0.0,0.0
ia,Canada,02/05/2020,2.0,0.0,0.0
WI,US,02/05/2020,1.0,0.0,0.0
ei,Mainland China,02/06/2020,22112.0,618.0,817.0
ng,Mainland China,02/06/2020,970.0,0.0,69.0
ng,Mainland China,02/06/2020,954.0,0.0,94.0
an,Mainland China,02/06/2020,851.0,2.0,56.0
an,Mainland China,02/06/2020,711.0,0.0,81.0
xi,Mainland China,02/06/2020,600.0,0.0,37.0
ui,Mainland China,02/06/2020,591.0,0.0,34.0
ng,Mainland China,02/06/2020,411.0,2.0,24.0
su,Mainland China,02/06/2020,373.0,0.0,34.0
ng,Mainland China,02/06/2020,347.0,0.0,27.0
an,Mainland China,02/06/2020,321.0,1.0,31.0
ng,Mainland China,02/06/2020,274.0,1.0,31.0
ai,Mainland China,02/06/2020,257.0,1.0,25.0
ng,Mainland China,02/06/2020,227.0,3.0,8.0
an,Mainland China,02/06/2020,215.0,0.0,14.0
xi,Mainland China,02/06/2020,173.0,0.0,9.0
xi,Mainland China,02/06/2020,168.0,0.0,14.0
ei,Mainland China,02/06/2020,157.0,1.0,13.0
an,Mainland China,02/06/2020,133.0,0.0,7.0
an,Mainland China,02/06/2020,106.0,1.0,8.0
xi,Mainland China,02/06/2020,96.0,0.0,12.0
ng,Mainland China,02/06/2020,94.0,0.0,5.0
in,Mainland China,02/06/2020,79.0,1.0,2.0
ou,Mainland China,02/06/2020,71.0,1.0,6.0
in,Mainland China,02/06/2020,59.0,0.0,4.0
ia,Mainland China,02/06/2020,46.0,0.0,4.0
ne,Japan,02/06/2020,45.0,0.0,1.0
ia,Mainland China,02/06/2020,40.0,0.0,1.0
ng,Mainland China,02/06/2020,36.0,0.0,0.0
ng,Hong Kong,02/06/2020,24.0,1.0,0.0
ne,South Korea,02/06/2020,23.0,0.0,0.0
ai,Mainland China,02/06/2020,18.0,0.0,3.0
an,Taiwan,02/06/2020,16.0,0.0,1.0
au,Macau,02/06/2020,10.0,0.0,1.0
ne,Vietnam,02/06/2020,10.0,0.0,1.0
es,Australia,02/06/2020,4.0,0.0,2.0
nd,Australia,02/06/2020,4.0,0.0,0.0
ei,Mainland China,02/07/2020,24953.0,699.0,1115.0
ng,Mainland China,02/07/2020,1034.0,1.0,88.0
ng,Mainland China,02/07/2020,1006.0,0.0,123.0
an,Mainland China,02/07/2020,914.0,3.0,86.0
an,Mainland China,02/07/2020,772.0,0.0,112.0
ui,Mainland China,02/07/2020,665.0,0.0,47.0
xi,Mainland China,02/07/2020,661.0,0.0,45.0
ng,Mainland China,02/07/2020,426.0,2.0,31.0
su,Mainland China,02/07/2020,408.0,0.0,43.0
ng,Mainland China,02/07/2020,386.0,0.0,37.0
an,Mainland China,02/07/2020,344.0,1.0,42.0
ng,Mainland China,02/07/2020,297.0,1.0,33.0
ng,Mainland China,02/07/2020,277.0,3.0,12.0
ai,Mainland China,02/07/2020,277.0,1.0,30.0
an,Mainland China,02/07/2020,224.0,0.0,20.0
xi,Mainland China,02/07/2020,184.0,0.0,17.0
xi,Mainland China,02/07/2020,172.0,0.0,17.0
ei,Mainland China,02/07/2020,172.0,1.0,22.0
an,Mainland China,02/07/2020,138.0,0.0,12.0
an,Mainland China,02/07/2020,117.0,2.0,10.0
xi,Mainland China,02/07/2020,104.0,0.0,15.0
ng,Mainland China,02/07/2020,99.0,0.0,7.0
ou,Mainland China,02/07/2020,81.0,1.0,6.0
in,Mainland China,02/07/2020,81.0,1.0,2.0
su,Mainland China,02/07/2020,67.0,0.0,9.0
in,Mainland China,02/07/2020,65.0,1.0,4.0
ip,Others,02/07/2020,61.0,0.0,0.0
ia,Mainland China,02/07/2020,50.0,0.0,5.0
ia,Mainland China,02/07/2020,43.0,0.0,5.0
ng,Mainland China,02/07/2020,39.0,0.0,0.0
ne,Singapore,02/07/2020,30.0,0.0,0.0
ng,Hong Kong,02/07/2020,25.0,1.0,0.0
ne,Japan,02/07/2020,25.0,0.0,1.0
ne,South Korea,02/07/2020,24.0,0.0,1.0
ne,Germany,02/07/2020,13.0,0.0,0.0
ne,Malaysia,02/07/2020,12.0,0.0,1.0
nd,Australia,02/07/2020,5.0,0.0,0.0
ia,Canada,02/07/2020,4.0,0.0,0.0
ne,Italy,02/07/2020,3.0,0.0,0.0
ne,Philippines,02/07/2020,3.0,1.0,0.0
ne,UK,02/07/2020,3.0,0.0,0.0
ei,Mainland China,02/08/2020,27100.0,780.0,1439.0
ng,Mainland China,02/08/2020,1095.0,1.0,112.0
ng,Mainland China,02/08/2020,1048.0,0.0,175.0
an,Mainland China,02/08/2020,981.0,4.0,116.0
an,Mainland China,02/08/2020,803.0,1.0,156.0
ui,Mainland China,02/08/2020,733.0,0.0,59.0
xi,Mainland China,02/08/2020,698.0,0.0,55.0
su,Mainland China,02/08/2020,439.0,0.0,51.0
ng,Mainland China,02/08/2020,428.0,2.0,39.0
ng,Mainland China,02/08/2020,416.0,0.0,44.0
an,Mainland China,02/08/2020,364.0,1.0,60.0
ng,Mainland China,02/08/2020,315.0,2.0,34.0
ng,Mainland China,02/08/2020,295.0,5.0,13.0
ai,Mainland China,02/08/2020,286.0,1.0,41.0
an,Mainland China,02/08/2020,239.0,0.0,24.0
ei,Mainland China,02/08/2020,195.0,1.0,30.0
xi,Mainland China,02/08/2020,195.0,0.0,20.0
xi,Mainland China,02/08/2020,183.0,0.0,17.0
an,Mainland China,02/08/2020,138.0,0.0,17.0
an,Mainland China,02/08/2020,124.0,2.0,14.0
xi,Mainland China,02/08/2020,115.0,0.0,21.0
ng,Mainland China,02/08/2020,105.0,0.0,8.0
ou,Mainland China,02/08/2020,89.0,1.0,7.0
in,Mainland China,02/08/2020,88.0,1.0,4.0
su,Mainland China,02/08/2020,79.0,1.0,12.0
in,Mainland China,02/08/2020,69.0,1.0,4.0
ia,Mainland China,02/08/2020,52.0,0.0,5.0
ia,Mainland China,02/08/2020,45.0,0.0,15.0
ng,Mainland China,02/08/2020,42.0,0.0,0.0
ne,Singapore,02/08/2020,33.0,0.0,2.0
ne,Thailand,02/08/2020,32.0,0.0,10.0
ng,Hong Kong,02/08/2020,26.0,1.0,0.0
an,Taiwan,02/08/2020,17.0,0.0,1.0
ne,Malaysia,02/08/2020,16.0,0.0,1.0
ne,Vietnam,02/08/2020,13.0,0.0,1.0
ne,France,02/08/2020,11.0,0.0,0.0
ne,United Arab Emirates,02/08/2020,7.0,0.0,0.0
ne,Sri Lanka,02/08/2020,1.0,0.0,1.0
ei,Mainland China,02/09/2020,29631.0,871.0,1795.0
ng,Mainland China,02/09/2020,1131.0,1.0,141.0
ng,Mainland China,02/09/2020,1075.0,0.0,201.0
an,Mainland China,02/09/2020,1033.0,6.0,153.0
an,Mainland China,02/09/2020,838.0,1.0,186.0
ui,Mainland China,02/09/2020,779.0,1.0,72.0
xi,Mainland China,02/09/2020,740.0,0.0,73.0
ng,Mainland China,02/09/2020,468.0,2.0,51.0
su,Mainland China,02/09/2020,468.0,0.0,71.0
ng,Mainland China,02/09/2020,444.0,1.0,63.0
an,Mainland China,02/09/2020,386.0,1.0,71.0
ng,Mainland China,02/09/2020,326.0,2.0,37.0
ng,Mainland China,02/09/2020,307.0,6.0,14.0
ai,Mainland China,02/09/2020,293.0,1.0,44.0
an,Mainland China,02/09/2020,250.0,0.0,35.0
xi,Mainland China,02/09/2020,208.0,0.0,25.0
ei,Mainland China,02/09/2020,206.0,2.0,34.0
xi,Mainland China,02/09/2020,195.0,1.0,18.0
an,Mainland China,02/09/2020,141.0,0.0,18.0
an,Mainland China,02/09/2020,131.0,3.0,19.0
xi,Mainland China,02/09/2020,119.0,0.0,25.0
ng,Mainland China,02/09/2020,107.0,0.0,12.0
ou,Mainland China,02/09/2020,99.0,1.0,7.0
in,Mainland China,02/09/2020,91.0,1.0,4.0
su,Mainland China,02/09/2020,83.0,2.0,16.0
in,Mainland China,02/09/2020,78.0,1.0,12.0
ip,Others,02/09/2020,64.0,0.0,0.0
ia,Mainland China,02/09/2020,54.0,0.0,5.0
ia,Mainland China,02/09/2020,45.0,0.0,13.0
ng,Mainland China,02/09/2020,45.0,0.0,0.0
ne,Singapore,02/09/2020,40.0,0.0,2.0
ng,Hong Kong,02/09/2020,29.0,1.0,0.0
ne,Japan,02/09/2020,26.0,0.0,1.0
ne,South Korea,02/09/2020,25.0,0.0,3.0
an,Taiwan,02/09/2020,18.0,0.0,1.0
ne,Germany,02/09/2020,14.0,0.0,0.0
nd,Australia,02/09/2020,5.0,0.0,0.0
ne,Spain,02/09/2020,2.0,0.0,0.0
IL,US,02/09/2020,2.0,0.0,2.0
WA,US,02/09/2020,1.0,0.0,1.0
ei,Mainland China,02/10/2020,31728.0,974.0,2222.0
ng,Mainland China,02/10/2020,1159.0,1.0,167.0
ng,Mainland China,02/10/2020,1092.0,0.0,242.0
an,Mainland China,02/10/2020,1073.0,6.0,191.0
an,Mainland China,02/10/2020,879.0,1.0,208.0
ui,Mainland China,02/10/2020,830.0,3.0,88.0
xi,Mainland China,02/10/2020,771.0,1.0,105.0
su,Mainland China,02/10/2020,492.0,0.0,81.0
ng,Mainland China,02/10/2020,486.0,2.0,66.0
ng,Mainland China,02/10/2020,466.0,1.0,66.0
an,Mainland China,02/10/2020,405.0,1.0,80.0
ng,Mainland China,02/10/2020,337.0,2.0,44.0
ng,Mainland China,02/10/2020,331.0,7.0,30.0
ai,Mainland China,02/10/2020,299.0,1.0,48.0
an,Mainland China,02/10/2020,261.0,0.0,39.0
ei,Mainland China,02/10/2020,218.0,2.0,41.0
xi,Mainland China,02/10/2020,213.0,0.0,30.0
xi,Mainland China,02/10/2020,210.0,1.0,24.0
an,Mainland China,02/10/2020,149.0,0.0,19.0
an,Mainland China,02/10/2020,138.0,3.0,19.0
ip,Others,02/10/2020,135.0,0.0,0.0
ou,Mainland China,02/10/2020,109.0,1.0,10.0
ng,Mainland China,02/10/2020,108.0,0.0,13.0
in,Mainland China,02/10/2020,95.0,1.0,8.0
su,Mainland China,02/10/2020,83.0,2.0,17.0
in,Mainland China,02/10/2020,80.0,1.0,13.0
ia,Mainland China,02/10/2020,58.0,0.0,5.0
ia,Mainland China,02/10/2020,49.0,0.0,13.0
ng,Mainland China,02/10/2020,49.0,0.0,0.0
ne,Singapore,02/10/2020,45.0,0.0,2.0
ng,Hong Kong,02/10/2020,38.0,1.0,0.0
ne,South Korea,02/10/2020,27.0,0.0,3.0
ne,Japan,02/10/2020,26.0,0.0,4.0
ne,Malaysia,02/10/2020,18.0,0.0,1.0
ne,Vietnam,02/10/2020,14.0,0.0,1.0
ne,UK,02/10/2020,8.0,0.0,0.0
ne,United Arab Emirates,02/10/2020,8.0,0.0,0.0
ei,Mainland China,02/11/2020,33366.0,1068.0,2639.0
ng,Mainland China,02/11/2020,1177.0,1.0,212.0
ng,Mainland China,02/11/2020,1117.0,0.0,270.0
an,Mainland China,02/11/2020,1105.0,7.0,218.0
an,Mainland China,02/11/2020,912.0,1.0,247.0
ui,Mainland China,02/11/2020,860.0,4.0,105.0
xi,Mainland China,02/11/2020,804.0,1.0,128.0
su,Mainland China,02/11/2020,515.0,0.0,93.0
ng,Mainland China,02/11/2020,505.0,3.0,79.0
ng,Mainland China,02/11/2020,487.0,1.0,80.0
an,Mainland China,02/11/2020,417.0,1.0,85.0
ng,Mainland China,02/11/2020,360.0,8.0,28.0
ng,Mainland China,02/11/2020,342.0,3.0,48.0
ai,Mainland China,02/11/2020,303.0,1.0,52.0
an,Mainland China,02/11/2020,267.0,0.0,45.0
ei,Mainland China,02/11/2020,239.0,2.0,48.0
xi,Mainland China,02/11/2020,219.0,0.0,32.0
xi,Mainland China,02/11/2020,215.0,1.0,33.0
an,Mainland China,02/11/2020,153.0,0.0,20.0
an,Mainland China,02/11/2020,144.0,3.0,20.0
ou,Mainland China,02/11/2020,127.0,1.0,17.0
xi,Mainland China,02/11/2020,124.0,0.0,30.0
ng,Mainland China,02/11/2020,111.0,0.0,19.0
in,Mainland China,02/11/2020,106.0,2.0,10.0
su,Mainland China,02/11/2020,86.0,2.0,24.0
in,Mainland China,02/11/2020,81.0,1.0,18.0
ng,Mainland China,02/11/2020,55.0,0.0,3.0
ia,Mainland China,02/11/2020,53.0,0.0,22.0
ng,Hong Kong,02/11/2020,49.0,1.0,0.0
ne,Singapore,02/11/2020,47.0,0.0,9.0
ne,Thailand,02/11/2020,33.0,0.0,10.0
ne,South Korea,02/11/2020,28.0,0.0,3.0
ne,Japan,02/11/2020,26.0,0.0,9.0
ai,Mainland China,02/11/2020,18.0,0.0,5.0
ne,Malaysia,02/11/2020,18.0,0.0,3.0
ne,Germany,02/11/2020,16.0,0.0,0.0
ne,Vietnam,02/11/2020,15.0,0.0,6.0
CA,US,02/11/2020,1.0,0.0,0.0
ei,Mainland China,02/12/2020,33366.0,1068.0,2686.0
ng,Mainland China,02/12/2020,1219.0,1.0,275.0
an,Mainland China,02/12/2020,1135.0,8.0,246.0
ng,Mainland China,02/12/2020,1131.0,0.0,321.0
an,Mainland China,02/12/2020,946.0,2.0,304.0
ui,Mainland China,02/12/2020,889.0,4.0,127.0
xi,Mainland China,02/12/2020,844.0,1.0,152.0
su,Mainland China,02/12/2020,543.0,0.0,125.0
ng,Mainland China,02/12/2020,518.0,3.0,102.0
ng,Mainland China,02/12/2020,497.0,2.0,92.0
an,Mainland China,02/12/2020,436.0,1.0,92.0
ng,Mainland China,02/12/2020,378.0,8.0,31.0
ng,Mainland China,02/12/2020,352.0,3.0,56.0
ai,Mainland China,02/12/2020,311.0,1.0,57.0
an,Mainland China,02/12/2020,272.0,0.0,53.0
ei,Mainland China,02/12/2020,251.0,2.0,54.0
xi,Mainland China,02/12/2020,225.0,0.0,43.0
xi,Mainland China,02/12/2020,222.0,1.0,32.0
ip,Others,02/12/2020,175.0,0.0,0.0
an,Mainland China,02/12/2020,157.0,4.0,27.0
an,Mainland China,02/12/2020,154.0,0.0,26.0
ou,Mainland China,02/12/2020,133.0,1.0,18.0
xi,Mainland China,02/12/2020,126.0,0.0,33.0
ng,Mainland China,02/12/2020,116.0,1.0,20.0
in,Mainland China,02/12/2020,112.0,2.0,11.0
su,Mainland China,02/12/2020,87.0,2.0,31.0
in,Mainland China,02/12/2020,83.0,1.0,22.0
ia,Mainland China,02/12/2020,60.0,0.0,6.0
ng,Mainland China,02/12/2020,59.0,0.0,3.0
ia,Mainland China,02/12/2020,58.0,0.0,24.0
ng,Hong Kong,02/12/2020,50.0,1.0,1.0
ne,Singapore,02/12/2020,50.0,0.0,15.0
ne,Japan,02/12/2020,28.0,0.0,9.0
ne,South Korea,02/12/2020,28.0,0.0,7.0
ai,Mainland China,02/12/2020,18.0,0.0,9.0
ne,France,02/12/2020,11.0,0.0,2.0
au,Macau,02/12/2020,10.0,0.0,2.0
ne,UK,02/12/2020,9.0,0.0,1.0
ne,United Arab Emirates,02/12/2020,8.0,0.0,1.0
ne,Philippines,02/12/2020,3.0,1.0,1.0
ne,Russia,02/12/2020,2.0,0.0,2.0
ne,Cambodia,02/12/2020,1.0,0.0,1.0
ON,Canada,02/12/2020,1.0,0.0,1.0
ne,Finland,02/12/2020,1.0,0.0,1.0
et,Mainland China,02/12/2020,1.0,0.0,1.0
ne,Nepal,02/12/2020,1.0,0.0,1.0
ei,Mainland China,02/13/2020,48206.0,1310.0,3459.0
ng,Mainland China,02/13/2020,1241.0,2.0,314.0
an,Mainland China,02/13/2020,1169.0,10.0,296.0
ng,Mainland China,02/13/2020,1145.0,0.0,360.0
an,Mainland China,02/13/2020,968.0,2.0,339.0
ui,Mainland China,02/13/2020,910.0,5.0,157.0
xi,Mainland China,02/13/2020,872.0,1.0,170.0
su,Mainland China,02/13/2020,570.0,0.0,139.0
ng,Mainland China,02/13/2020,529.0,4.0,128.0
ng,Mainland China,02/13/2020,509.0,2.0,105.0
an,Mainland China,02/13/2020,451.0,1.0,104.0
ng,Mainland China,02/13/2020,395.0,9.0,33.0
ng,Mainland China,02/13/2020,366.0,3.0,69.0
ai,Mainland China,02/13/2020,315.0,1.0,62.0
an,Mainland China,02/13/2020,279.0,0.0,57.0
ei,Mainland China,02/13/2020,265.0,3.0,68.0
xi,Mainland China,02/13/2020,229.0,0.0,46.0
xi,Mainland China,02/13/2020,222.0,2.0,33.0
an,Mainland China,02/13/2020,157.0,4.0,30.0
an,Mainland China,02/13/2020,156.0,0.0,27.0
ou,Mainland China,02/13/2020,135.0,1.0,27.0
xi,Mainland China,02/13/2020,126.0,0.0,36.0
in,Mainland China,02/13/2020,119.0,3.0,21.0
ng,Mainland China,02/13/2020,117.0,1.0,22.0
su,Mainland China,02/13/2020,90.0,2.0,39.0
in,Mainland China,02/13/2020,84.0,1.0,24.0
ia,Mainland China,02/13/2020,64.0,0.0,24.0
ng,Mainland China,02/13/2020,63.0,1.0,6.0
ia,Mainland China,02/13/2020,61.0,0.0,6.0
ne,Singapore,02/13/2020,58.0,0.0,15.0
ng,Hong Kong,02/13/2020,53.0,1.0,1.0
ne,Thailand,02/13/2020,33.0,0.0,12.0
ne,Japan,02/13/2020,28.0,1.0,9.0
ne,Malaysia,02/13/2020,19.0,0.0,3.0
ai,Mainland China,02/13/2020,18.0,0.0,11.0
ne,Germany,02/13/2020,16.0,0.0,1.0
ne,Vietnam,02/13/2020,16.0,0.0,7.0
au,Macau,02/13/2020,10.0,0.0,3.0
es,Australia,02/13/2020,4.0,0.0,4.0
ia,Australia,02/13/2020,4.0,0.0,4.0
ne,India,02/13/2020,3.0,0.0,0.0
CA,US,02/13/2020,2.0,0.0,0.0
TX,US,02/13/2020,1.0,0.0,0.0
ei,Mainland China,02/14/2020,54406.0,1457.0,4774.0
ng,Mainland China,02/14/2020,1261.0,2.0,362.0
an,Mainland China,02/14/2020,1184.0,11.0,357.0
ng,Mainland China,02/14/2020,1155.0,0.0,403.0
an,Mainland China,02/14/2020,988.0,2.0,364.0
ui,Mainland China,02/14/2020,934.0,6.0,193.0
xi,Mainland China,02/14/2020,900.0,1.0,187.0
su,Mainland China,02/14/2020,593.0,0.0,157.0
ng,Mainland China,02/14/2020,537.0,5.0,152.0
ng,Mainland China,02/14/2020,523.0,2.0,136.0
an,Mainland China,02/14/2020,463.0,1.0,114.0
ng,Mainland China,02/14/2020,419.0,11.0,47.0
ng,Mainland China,02/14/2020,372.0,3.0,80.0
ai,Mainland China,02/14/2020,318.0,1.0,90.0
ei,Mainland China,02/14/2020,283.0,3.0,87.0
an,Mainland China,02/14/2020,281.0,0.0,63.0
xi,Mainland China,02/14/2020,230.0,0.0,54.0
xi,Mainland China,02/14/2020,226.0,2.0,36.0
ip,Others,02/14/2020,218.0,0.0,0.0
an,Mainland China,02/14/2020,162.0,0.0,36.0
an,Mainland China,02/14/2020,159.0,4.0,43.0
ou,Mainland China,02/14/2020,140.0,1.0,28.0
xi,Mainland China,02/14/2020,127.0,0.0,38.0
in,Mainland China,02/14/2020,120.0,3.0,31.0
ng,Mainland China,02/14/2020,119.0,1.0,29.0
in,Mainland China,02/14/2020,86.0,1.0,25.0
ia,Mainland China,02/14/2020,67.0,0.0,24.0
ne,Singapore,02/14/2020,67.0,0.0,17.0
ia,Mainland China,02/14/2020,65.0,0.0,6.0
ng,Mainland China,02/14/2020,65.0,1.0,6.0
ng,Hong Kong,02/14/2020,56.0,1.0,1.0
ne,Japan,02/14/2020,29.0,1.0,9.0
an,Taiwan,02/14/2020,18.0,0.0,2.0
ne,Egypt,02/14/2020,1.0,0.0,0.0
ei,Mainland China,02/15/2020,56249.0,1596.0,5623.0
ng,Mainland China,02/15/2020,1294.0,2.0,410.0
an,Mainland China,02/15/2020,1212.0,13.0,391.0
ng,Mainland China,02/15/2020,1162.0,0.0,428.0
an,Mainland China,02/15/2020,1001.0,2.0,425.0
ui,Mainland China,02/15/2020,950.0,6.0,221.0
xi,Mainland China,02/15/2020,913.0,1.0,210.0
su,Mainland China,02/15/2020,604.0,0.0,186.0
ng,Mainland China,02/15/2020,544.0,5.0,184.0
ng,Mainland China,02/15/2020,532.0,2.0,156.0
an,Mainland China,02/15/2020,470.0,1.0,119.0
ng,Mainland China,02/15/2020,425.0,11.0,68.0
ng,Mainland China,02/15/2020,375.0,4.0,98.0
ai,Mainland China,02/15/2020,326.0,1.0,124.0
ei,Mainland China,02/15/2020,291.0,3.0,101.0
an,Mainland China,02/15/2020,285.0,0.0,71.0
ip,Others,02/15/2020,285.0,0.0,0.0
